turno_ordinal,turn_id,classe_turno,modulo,elegibilidade,consulta_esperada,consulta_observada,efeito_esperado,efeito_observado,estado_ativacao,chamadas_detectadas,confianca_observacao,input_tokens_expostos_nao_aditivos,tokens_totais_expostos_nao_aditivos,tokens_totais_atribuidos_fracionados,tokens_uncached_atribuidos_fracionados_aprox,latencia_exposta_segundos_nao_aditiva,latencia_atribuida_fracionada_ms,par_preparar_concluir_exato
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,792297,797261,159453,3170,134.124,26825,sim
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,792297,797261,159452,3169,134.124,26824,sim
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,persistent_world_conditions,indeterminada,,sim,,,observada,1,media,792297,797261,159452,3170,134.124,26825,sim
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,792297,797261,159452,3170,134.124,26825,sim
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
16,01a096ea-a9e0-7f31-b91d-50596c5fa827,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,2,media,304029,306343,61269,1772,55.168,11034,sim
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,304029,306343,61269,1773,55.168,11034,sim
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,304029,306343,61268,1772,55.168,11033,sim
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,persistent_world_conditions,indeterminada,,sim,,,observada,1,media,304029,306343,61269,1772,55.168,11034,sim
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,304029,306343,61268,1772,55.168,11033,sim
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
17,01a096ee-6de6-7242-b6e2-73835fa7daaf,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,2,media,2716771,2723771,389110,5902,204.543,29221,nao
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,2716771,2723771,389111,5903,204.543,29221,nao
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,2716771,2723771,389110,5902,204.543,29220,nao
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,npc_social_initiative,indeterminada,,sim,,,observada,1,media,2716771,2723771,389110,5902,204.543,29221,nao
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,persistent_world_conditions,indeterminada,,sim,,,observada,2,media,2716771,2723771,389110,5902,204.543,29220,nao
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,2716771,2723771,389110,5902,204.543,29220,nao
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
18,01a096f1-69f4-7053-8a4a-c8975b2b3acb,avanco_comum,underground_tournament,indeterminada,,sim,,,observada,1,media,2716771,2723771,389110,5902,204.543,29220,nao
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,2,media,1049091,1055369,211074,28826,188.656,37731,sim
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,1049091,1055369,211074,28827,188.656,37732,sim
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,1049091,1055369,211073,28826,188.656,37731,sim
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,persistent_world_conditions,indeterminada,,sim,,,observada,1,media,1049091,1055369,211074,28826,188.656,37731,sim
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,1049091,1055369,211074,28826,188.656,37731,sim
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
19,01a09804-7ec5-78a2-bb17-c22ada57dedb,mecanica,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,2,media,484928,488514,97703,32423,76.506,15301,sim
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,484928,488514,97703,32423,76.506,15302,sim
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,484928,488514,97702,32422,76.506,15301,sim
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,persistent_world_conditions,indeterminada,,sim,,,observada,1,media,484928,488514,97703,32422,76.506,15301,sim
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,484928,488514,97703,32422,76.506,15301,sim
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
20,01a09809-c8b5-7ee0-9000-96fb4f51a2d4,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,2,media,1374715,1380731,230122,28287,196.633,32772,nao
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,1374715,1380731,230122,28288,196.633,32773,nao
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,1374715,1380731,230121,28287,196.633,32772,nao
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,persistent_world_conditions,indeterminada,,sim,,,observada,2,media,1374715,1380731,230122,28287,196.633,32772,nao
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,liveness_boundary,indeterminada,,sim,,,observada,1,media,1374715,1380731,230122,28287,196.633,32772,nao
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,1374715,1380731,230122,28287,196.633,32772,nao
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
21,01a09814-1a92-7ae0-bbc2-afa377ead446,fronteira_temporal,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,922337,927448,231862,2424,152.032,38008,sim
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,922337,927448,231862,2425,152.032,38008,sim
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,922337,927448,231862,2424,152.032,38008,sim
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,922337,927448,231862,2424,152.032,38008,sim
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
22,01a0981c-1743-7950-9b18-932333228a38,mecanica,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,2,media,990313,995865,142267,6891,197.09,28156,nao
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,2,media,990313,995865,142267,6891,197.09,28156,nao
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,2,media,990313,995865,142266,6890,197.09,28155,nao
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,npc_social_initiative,indeterminada,,sim,,,observada,1,media,990313,995865,142267,6891,197.09,28156,nao
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,world_local_incidents,indeterminada,,sim,,,observada,2,media,990313,995865,142266,6890,197.09,28155,nao
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,persistent_world_conditions,indeterminada,,sim,,,observada,2,media,990313,995865,142266,6890,197.09,28156,nao
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,2,media,990313,995865,142266,6890,197.09,28156,nao
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
23,01a09823-88a5-76a0-94be-c6017389e33b,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,175608,178688,35738,4351,112.213,22443,nao
